Service Provider,Technology,Test_type,Data Speed(Mbps),Signal_strength,LSA
JIO,4G,Download,1.06,-119,Tamil Nadu
JIO,4G,Download,12.54,-101,Tamil Nadu
JIO,4G,Upload,0.05,-119,Tamil Nadu
JIO,4G,Upload,1.02,-100,Tamil Nadu
VODAFONE,3G,Download,0.01,-87,Maharashtra
VODAFONE,3G,Upload,1.0,-87,Maharashtra
JIO,4G,Upload,5.32,na,UP West
JIO,4G,Download,1.24,-95,Tamil Nadu
JIO,4G,Upload,0.05,-107,Tamil Nadu
JIO,4G,Download,1.37,-87,Assam
JIO,4G,Download,7.26,-97,Assam
JIO,4G,Download,2.53,-101,Assam
JIO,4G,Download,11.93,-104,Assam
JIO,4G,Download,2.07,-106,Assam
JIO,4G,Upload,8.54,-87,Assam
JIO,4G,Upload,8.18,-97,Assam
JIO,4G,Upload,0.72,-101,Assam
JIO,4G,Upload,1.38,-104,Assam
JIO,4G,Upload,0.34,-106,Assam
JIO,4G,Download,1.88,-89,Andhra Pradesh
JIO,4G,Download,2.42,-93,Andhra Pradesh
JIO,4G,Download,18.31,-99,Delhi
JIO,4G,Download,0.33,-97,Gujarat
JIO,4G,Download,10.25,-81,Gujarat
JIO,4G,Download,3.76,-87,Gujarat
JIO,4G,Download,11.08,-77,Gujarat
JIO,4G,Download,3.48,-89,Gujarat
JIO,4G,Download,10.25,-105,Gujarat
JIO,4G,Download,11.15,-82,Gujarat
JIO,4G,Download,5.66,-107,Gujarat
JIO,4G,Download,9.68,-108,Gujarat
JIO,4G,Download,4.56,-106,Gujarat
JIO,4G,Download,3.36,-108,Gujarat
JIO,4G,Download,0.11,-108,Gujarat
JIO,4G,Download,5.33,-105,Gujarat
JIO,4G,Download,9.77,-90,Gujarat
JIO,4G,Download,12.46,-88,Gujarat
JIO,4G,Download,1.88,-106,Gujarat
JIO,4G,Download,2.69,-105,Gujarat
JIO,4G,Download,5.56,-103,Gujarat
JIO,4G,Download,5.77,-100,Gujarat
JIO,4G,Download,10.33,-75,Gujarat
JIO,4G,Download,0.64,-108,Gujarat
JIO,4G,Download,6.42,-109,Gujarat
JIO,4G,Download,6.82,-103,Gujarat
JIO,4G,Download,5.25,-106,Gujarat
JIO,4G,Upload,0.74,-104,Gujarat
JIO,4G,Upload,7.94,-83,Gujarat
JIO,4G,Upload,3.24,-93,Gujarat
JIO,4G,Upload,4.14,-83,Gujarat
JIO,4G,Upload,1.03,-93,Gujarat
JIO,4G,Upload,1.29,-105,Gujarat
JIO,4G,Upload,5.43,-81,Gujarat
JIO,4G,Upload,0.69,-108,Gujarat
JIO,4G,Upload,1.42,-106,Gujarat
JIO,4G,Upload,0.98,-106,Gujarat
JIO,4G,Upload,2.0,-102,Gujarat
JIO,4G,Upload,0.38,-108,Gujarat
JIO,4G,Upload,1.68,-105,Gujarat
JIO,4G,Upload,5.2,-88,Gujarat
JIO,4G,Upload,5.3,-87,Gujarat
JIO,4G,Upload,1.76,-106,Gujarat
JIO,4G,Upload,1.54,-105,Gujarat
JIO,4G,Upload,1.3,-104,Gujarat
JIO,4G,Upload,2.79,-100,Gujarat
JIO,4G,Upload,4.17,-71,Gujarat
JIO,4G,Upload,0.59,-108,Gujarat
JIO,4G,Upload,0.76,-110,Gujarat
JIO,4G,Upload,2.8,-105,Gujarat
JIO,4G,Upload,2.02,-110,Gujarat
JIO,4G,Download,12.84,-63,Karnataka
JIO,4G,Upload,5.38,-63,Karnataka
JIO,4G,Download,16.93,-94,Bihar
JIO,4G,Download,25.34,-93,Bihar
JIO,4G,Upload,1.04,-97,Bihar
JIO,4G,Upload,2.42,-93,Bihar
JIO,4G,Download,14.19,-59,Madhya Pradesh
JIO,4G,Upload,0.36,-125,Madhya Pradesh
JIO,4G,Upload,0.5,-124,Madhya Pradesh
JIO,4G,Upload,0.1,-124,Madhya Pradesh
JIO,4G,Upload,1.35,-113,Madhya Pradesh
JIO,4G,Upload,1.78,-111,Madhya Pradesh
JIO,4G,Upload,1.27,-116,Madhya Pradesh
JIO,4G,Upload,1.71,-116,Madhya Pradesh
JIO,4G,Upload,1.31,-111,Madhya Pradesh
JIO,4G,Upload,0.72,-104,Madhya Pradesh
JIO,4G,Upload,0.69,-103,Madhya Pradesh
JIO,4G,Upload,1.78,-103,Madhya Pradesh
JIO,4G,Upload,3.41,-96,Madhya Pradesh
JIO,4G,Upload,1.29,-98,Madhya Pradesh
JIO,4G,Upload,1.23,-98,Madhya Pradesh
JIO,4G,Upload,1.5,-99,Madhya Pradesh
JIO,4G,Upload,1.38,-102,Madhya Pradesh
JIO,4G,Upload,1.6,-99,Madhya Pradesh
JIO,4G,Upload,0.39,-97,Madhya Pradesh
JIO,4G,Upload,0.37,-108,Madhya Pradesh
JIO,4G,Upload,1.5,-105,Madhya Pradesh
JIO,4G,Download,0.24,-106,Punjab
JIO,4G,Upload,0.44,-106,Punjab
JIO,4G,Download,46.33,-65,Madhya Pradesh
JIO,4G,Download,67.71,-64,Madhya Pradesh
JIO,4G,Upload,6.15,-65,Madhya Pradesh
JIO,4G,Upload,8.74,-64,Madhya Pradesh
AIRTEL,4G,Download,10.23,-81,Orissa
AIRTEL,4G,Upload,2.99,-81,Orissa
AIRTEL,4G,Download,50.24,-77,Delhi
AIRTEL,4G,Download,1.39,-82,Karnataka
AIRTEL,4G,Download,24.9,-86,Maharashtra
AIRTEL,4G,Download,42.91,-91,Delhi
AIRTEL,4G,Download,91.24,-89,Delhi
AIRTEL,4G,Download,82.6,-82,Delhi
AIRTEL,4G,Upload,9.44,-77,Delhi
AIRTEL,4G,Upload,6.0,-75,Karnataka
AIRTEL,4G,Upload,6.89,-80,Maharashtra
AIRTEL,4G,Upload,6.35,-91,Delhi
AIRTEL,4G,Upload,8.18,-89,Delhi
AIRTEL,4G,Upload,8.07,-82,Delhi
JIO,4G,Download,3.74,-91,Karnataka
JIO,4G,Upload,4.99,-91,Karnataka
AIRTEL,4G,Download,20.2,-108,Delhi
AIRTEL,4G,Download,23.09,-109,Delhi
AIRTEL,4G,Download,6.06,-110,Delhi
AIRTEL,4G,Download,23.71,-114,Delhi
AIRTEL,4G,Download,31.49,-109,Delhi
AIRTEL,4G,Download,14.48,-110,Delhi
AIRTEL,4G,Upload,1.06,-111,Delhi
AIRTEL,4G,Upload,1.64,-109,Delhi
AIRTEL,4G,Upload,0.09,-109,Delhi
AIRTEL,4G,Upload,0.61,-114,Delhi
AIRTEL,4G,Upload,1.05,-105,Delhi
AIRTEL,4G,Upload,0.44,-109,Delhi
AIRTEL,4G,Download,5.1,-103,Chennai
AIRTEL,4G,Download,2.39,-106,Chennai
AIRTEL,4G,Download,4.14,-103,Chennai
AIRTEL,4G,Upload,0.63,-103,Chennai
AIRTEL,4G,Upload,0.19,-106,Chennai
AIRTEL,4G,Upload,0.38,-103,Chennai
AIRTEL,4G,Upload,3.81,-90,UP West
AIRTEL,4G,Upload,4.96,-98,UP West
JIO,4G,Download,97.8,-74,Haryana
JIO,4G,Upload,7.56,-74,Haryana
JIO,4G,Download,19.15,-98,Punjab
JIO,4G,Download,37.02,-100,Punjab
JIO,4G,Download,2.42,-93,Punjab
JIO,4G,Download,1.23,-95,Punjab
JIO,4G,Download,1.29,-98,Punjab
JIO,4G,Download,1.16,-100,Punjab
JIO,4G,Download,0.84,-90,Punjab
JIO,4G,Download,1.3,-91,Punjab
JIO,4G,Upload,4.08,-103,Punjab
JIO,4G,Upload,1.6,-100,Punjab
JIO,4G,Upload,0.35,-94,Punjab
JIO,4G,Upload,0.79,-95,Punjab
JIO,4G,Upload,0.35,-98,Punjab
JIO,4G,Upload,2.9,-101,Punjab
JIO,4G,Upload,0.23,-90,Punjab
JIO,4G,Upload,0.25,-90,Punjab
AIRTEL,4G,Download,37.44,-96,Delhi
AIRTEL,4G,Upload,8.78,-96,Delhi
JIO,4G,Download,50.49,na,Rajasthan
JIO,4G,Download,50.13,na,Rajasthan
JIO,4G,Upload,9.81,na,Rajasthan
JIO,4G,Upload,9.82,na,Rajasthan
IDEA,4G,Upload,2.24,-102,Kerala
IDEA,4G,Upload,1.5,-108,Kerala
IDEA,4G,Upload,1.5,-107,Kerala
IDEA,4G,Upload,3.67,-104,Kerala
IDEA,4G,Upload,0.24,-113,Kerala
IDEA,4G,Upload,0.16,-114,Kerala
IDEA,4G,Upload,2.1,-102,Kerala
IDEA,4G,Upload,2.44,-100,Kerala
IDEA,4G,Upload,10.2,-96,Kerala
JIO,4G,Download,0.76,na,Orissa
JIO,4G,Download,21.19,-81,Maharashtra
AIRTEL,4G,Upload,5.1,-96,Gujarat
AIRTEL,4G,Upload,1.84,-97,Gujarat
AIRTEL,4G,Upload,2.42,-97,Gujarat
AIRTEL,4G,Upload,0.61,-88,Gujarat
AIRTEL,4G,Upload,0.61,-98,Gujarat
AIRTEL,4G,Upload,2.24,-89,Gujarat
AIRTEL,4G,Upload,5.92,-95,Gujarat
AIRTEL,4G,Upload,0.73,-97,Gujarat
AIRTEL,4G,Upload,8.54,-96,Gujarat
AIRTEL,4G,Upload,0.03,-116,Gujarat
AIRTEL,4G,Upload,0.03,-114,Gujarat
AIRTEL,4G,Upload,2.53,-95,Gujarat
AIRTEL,4G,Upload,0.2,-98,Gujarat
AIRTEL,4G,Upload,0.17,-96,Gujarat
AIRTEL,4G,Upload,1.91,-92,Gujarat
AIRTEL,4G,Upload,2.41,-92,Gujarat
AIRTEL,4G,Upload,0.55,-93,Gujarat
AIRTEL,4G,Upload,4.92,-95,Gujarat
AIRTEL,4G,Upload,2.52,-95,Gujarat
AIRTEL,4G,Upload,2.09,-93,Gujarat
AIRTEL,4G,Upload,1.73,-95,Gujarat
AIRTEL,4G,Upload,2.38,-95,Gujarat
CELLONE,3G,Download,0.33,-91,Tamil Nadu
JIO,4G,Download,42.03,-56,Himachal Pradesh
JIO,4G,Upload,4.8,-56,Himachal Pradesh
AIRTEL,3G,Download,2.4,-77,Karnataka
AIRTEL,4G,Download,17.18,-99,Karnataka
AIRTEL,4G,Download,7.08,-93,Karnataka
AIRTEL,4G,Download,24.6,-97,Karnataka
AIRTEL,4G,Download,7.88,-89,Karnataka
AIRTEL,4G,Download,1.45,-107,Karnataka
AIRTEL,3G,Upload,3.77,-77,Karnataka
AIRTEL,4G,Upload,7.18,-97,Karnataka
AIRTEL,4G,Upload,8.19,-94,Karnataka
AIRTEL,4G,Upload,3.2,-106,Karnataka
AIRTEL,4G,Upload,2.37,-89,Karnataka
AIRTEL,4G,Upload,0.24,-107,Karnataka
AIRTEL,4G,Download,1.0,-104,UP West
AIRTEL,4G,Download,3.73,-93,UP West
AIRTEL,4G,Download,3.98,-89,UP West
AIRTEL,4G,Download,0.74,-94,UP West
AIRTEL,4G,Download,1.16,-96,UP West
AIRTEL,4G,Download,1.06,-94,UP West
AIRTEL,4G,Upload,1.03,-104,UP West
AIRTEL,4G,Upload,4.41,-93,UP West
AIRTEL,4G,Upload,4.54,-89,UP West
AIRTEL,4G,Upload,0.41,-94,UP West
AIRTEL,4G,Upload,3.04,-96,UP West
AIRTEL,4G,Upload,2.46,-94,UP West
JIO,4G,Download,1.91,-104,Delhi
JIO,4G,Upload,0.59,-104,Delhi
JIO,4G,Upload,0.93,-100,Rajasthan
JIO,4G,Upload,12.59,-90,Rajasthan
JIO,4G,Upload,10.66,-89,Rajasthan
JIO,4G,Download,0.89,-105,UP West
JIO,4G,Download,0.37,na,UP West
JIO,4G,Download,0.33,na,UP West
JIO,4G,Download,10.77,-105,UP West
JIO,4G,Download,0.59,na,UP West
JIO,4G,Download,2.48,na,UP West
JIO,4G,Download,0.54,na,UP West
JIO,4G,Download,0.48,-107,UP West
JIO,4G,Download,1.4,-105,UP West
JIO,4G,Download,0.38,na,UP West
JIO,4G,Download,3.26,na,UP West
JIO,4G,Download,0.99,na,UP West
JIO,4G,Download,1.1,na,UP West
JIO,4G,Download,2.01,-109,UP West
JIO,4G,Download,0.22,-109,UP West
JIO,4G,Download,0.17,na,UP West
JIO,4G,Download,9.89,-108,UP West
JIO,4G,Download,0.62,-110,UP West
JIO,4G,Download,0.48,-105,UP West
JIO,4G,Download,9.36,-107,UP West
JIO,4G,Download,2.78,-103,UP West
JIO,4G,Download,0.71,-108,UP West
JIO,4G,Download,0.4,na,UP West
JIO,4G,Download,0.85,-107,UP West
JIO,4G,Download,0.7,na,UP West
JIO,4G,Download,6.7,na,UP West
JIO,4G,Download,8.63,na,UP West
JIO,4G,Download,0.66,na,UP West
JIO,4G,Download,12.01,na,UP West
JIO,4G,Upload,0.59,-105,UP West
JIO,4G,Upload,0.15,na,UP West
JIO,4G,Upload,0.04,na,UP West
JIO,4G,Upload,2.21,-105,UP West
JIO,4G,Upload,0.3,na,UP West
JIO,4G,Upload,0.51,na,UP West
JIO,4G,Upload,0.83,na,UP West
JIO,4G,Upload,0.02,-107,UP West
JIO,4G,Upload,1.68,-105,UP West
JIO,4G,Upload,0.27,na,UP West
JIO,4G,Upload,2.25,na,UP West
JIO,4G,Upload,1.52,na,UP West
JIO,4G,Upload,0.09,na,UP West
JIO,4G,Upload,1.56,na,UP West
JIO,4G,Upload,0.02,-109,UP West
JIO,4G,Upload,0.29,na,UP West
JIO,4G,Upload,0.72,-108,UP West
JIO,4G,Upload,0.14,-110,UP West
JIO,4G,Upload,0.28,-105,UP West
JIO,4G,Upload,0.62,-107,UP West
JIO,4G,Upload,0.45,-103,UP West
JIO,4G,Upload,0.41,na,UP West
JIO,4G,Upload,0.04,na,UP West
JIO,4G,Upload,0.62,-107,UP West
JIO,4G,Upload,0.28,na,UP West
JIO,4G,Upload,2.02,na,UP West
JIO,4G,Upload,2.33,na,UP West
JIO,4G,Upload,0.23,na,UP West
JIO,4G,Upload,2.1,na,UP West
VODAFONE,4G,Upload,0.0,-101,Chennai
VODAFONE,4G,Upload,2.33,-101,Chennai
VODAFONE,4G,Upload,5.96,-101,Chennai
VODAFONE,4G,Upload,8.12,-87,Tamil Nadu
JIO,4G,Download,26.26,-65,Haryana
JIO,4G,Upload,4.09,-65,Haryana
JIO,4G,Download,91.28,-74,Rajasthan
JIO,4G,Download,82.89,-74,Rajasthan
JIO,4G,Download,80.46,-74,Rajasthan
JIO,4G,Download,82.75,-74,Rajasthan
JIO,4G,Upload,9.77,-74,Rajasthan
JIO,4G,Upload,9.72,-74,Rajasthan
JIO,4G,Upload,8.92,-74,Rajasthan
JIO,4G,Upload,9.9,-74,Rajasthan
CELLONE,3G,Download,0.27,-83,Chennai
CELLONE,3G,Upload,0.07,-83,Chennai
AIRTEL,4G,Download,0.62,-108,Rajasthan
AIRTEL,3G,Download,6.03,-91,Rajasthan
AIRTEL,3G,Download,6.97,-77,Rajasthan
AIRTEL,3G,Download,4.03,-77,Rajasthan
AIRTEL,4G,Download,23.95,-95,Rajasthan
AIRTEL,4G,Download,41.4,-93,Rajasthan
AIRTEL,4G,Download,8.96,-98,Rajasthan
AIRTEL,4G,Download,16.88,-94,Rajasthan
JIO,4G,Upload,3.79,-59,Rajasthan
JIO,4G,Download,4.73,-74,Rajasthan
JIO,4G,Download,5.13,-94,Rajasthan
JIO,4G,Upload,2.06,-76,Rajasthan
JIO,4G,Upload,4.25,-94,Rajasthan
JIO,4G,Download,94.05,-75,Assam
JIO,4G,Upload,9.92,-75,Assam
JIO,4G,Download,0.55,na,Delhi
JIO,4G,Download,0.54,na,Delhi
JIO,4G,Upload,1.44,na,Delhi
JIO,4G,Upload,0.86,na,Delhi
JIO,4G,Upload,11.91,-81,Orissa
JIO,4G,Upload,11.95,-81,Orissa
JIO,4G,Download,81.92,-79,Bihar
AIRTEL,3G,Download,2.24,-81,Gujarat
AIRTEL,3G,Upload,1.87,-81,Gujarat
JIO,4G,Download,78.24,-84,Orissa
JIO,4G,Upload,9.13,-84,Orissa
JIO,4G,Upload,0.8,-105,Tamil Nadu
JIO,4G,Upload,0.89,-104,Tamil Nadu
JIO,4G,Upload,0.69,-106,Tamil Nadu
JIO,4G,Upload,0.02,-104,Tamil Nadu
JIO,4G,Upload,0.24,-109,Tamil Nadu
JIO,4G,Upload,0.16,-107,Tamil Nadu
JIO,4G,Download,34.39,-72,Rajasthan
JIO,4G,Upload,4.22,-72,Rajasthan
JIO,4G,Download,0.51,na,Andhra Pradesh
JIO,4G,Download,0.57,na,Andhra Pradesh
JIO,4G,Upload,0.05,na,Andhra Pradesh
JIO,4G,Upload,0.02,na,Andhra Pradesh
JIO,4G,Download,1.79,-82,Rajasthan
JIO,4G,Download,1.48,-89,Rajasthan
JIO,4G,Download,0.5,-86,Rajasthan
JIO,4G,Download,1.49,-88,Rajasthan
JIO,4G,Download,1.17,-89,Rajasthan
JIO,4G,Download,1.52,-86,Rajasthan
JIO,4G,Upload,3.11,-83,Rajasthan
JIO,4G,Upload,1.45,-87,Rajasthan
JIO,4G,Upload,1.31,-87,Rajasthan
JIO,4G,Upload,1.9,-87,Rajasthan
JIO,4G,Upload,2.04,-89,Rajasthan
JIO,4G,Upload,1.96,-86,Rajasthan
AIRTEL,3G,Download,2.34,-113,Andhra Pradesh
AIRTEL,3G,Download,2.11,-113,Andhra Pradesh
AIRTEL,3G,Download,2.37,-113,Andhra Pradesh
AIRTEL,4G,Download,1.75,na,Andhra Pradesh
AIRTEL,4G,Download,2.28,na,Andhra Pradesh
AIRTEL,4G,Download,1.67,na,Andhra Pradesh
AIRTEL,3G,Download,0.02,-113,Andhra Pradesh
AIRTEL,3G,Upload,1.37,-113,Andhra Pradesh
AIRTEL,3G,Upload,1.14,-113,Andhra Pradesh
AIRTEL,3G,Upload,0.02,-113,Andhra Pradesh
AIRTEL,4G,Upload,0.34,na,Andhra Pradesh
AIRTEL,4G,Upload,0.44,na,Andhra Pradesh
AIRTEL,4G,Upload,0.03,na,Andhra Pradesh
AIRTEL,3G,Upload,0.65,-113,Andhra Pradesh
JIO,4G,Download,50.7,-72,Madhya Pradesh
JIO,4G,Download,80.91,-74,Madhya Pradesh
JIO,4G,Upload,9.15,-72,Madhya Pradesh
JIO,4G,Upload,9.03,-74,Madhya Pradesh
JIO,4G,Download,13.73,-86,Karnataka
JIO,4G,Upload,6.95,-86,Karnataka
JIO,4G,Download,19.61,-80,Karnataka
JIO,4G,Upload,7.16,-80,Karnataka
JIO,4G,Download,88.31,-69,Madhya Pradesh
JIO,4G,Download,90.21,-69,Madhya Pradesh
JIO,4G,Download,90.51,-68,Madhya Pradesh
JIO,4G,Upload,8.09,-69,Madhya Pradesh
JIO,4G,Upload,8.06,-69,Madhya Pradesh
JIO,4G,Upload,8.12,-68,Madhya Pradesh
AIRTEL,4G,Download,5.31,-98,Tamil Nadu
AIRTEL,4G,Download,0.83,-82,Tamil Nadu
AIRTEL,4G,Download,0.46,-81,Tamil Nadu
JIO,4G,Download,20.57,-62,Mumbai
JIO,4G,Upload,5.09,-62,Mumbai
VODAFONE,4G,Download,0.12,-87,UP East
VODAFONE,3G,Download,2.52,-71,UP East
VODAFONE,4G,Download,2.52,-89,UP East
VODAFONE,4G,Upload,2.96,-88,UP East
VODAFONE,3G,Upload,1.94,-77,UP East
VODAFONE,4G,Upload,1.83,-89,UP East
JIO,4G,Download,18.01,-65,Orissa
JIO,4G,Download,16.73,-65,Orissa
JIO,4G,Download,39.37,-67,Orissa
JIO,4G,Download,43.06,-67,Orissa
JIO,4G,Download,17.21,-65,Orissa
JIO,4G,Upload,4.84,-65,Orissa
JIO,4G,Upload,5.08,-65,Orissa
JIO,4G,Upload,5.16,-67,Orissa
JIO,4G,Upload,4.85,-67,Orissa
JIO,4G,Upload,5.55,-65,Orissa
JIO,4G,Download,0.57,-103,Mumbai
JIO,4G,Download,0.44,-103,Mumbai
JIO,4G,Download,0.78,-94,Mumbai
JIO,4G,Download,0.67,-96,Mumbai
JIO,4G,Download,0.5,-94,Mumbai
JIO,4G,Download,0.36,-99,Mumbai
JIO,4G,Download,0.53,-97,Mumbai
JIO,4G,Download,0.85,-93,Mumbai
JIO,4G,Download,0.46,-96,Mumbai
JIO,4G,Download,0.36,-99,Mumbai
JIO,4G,Download,0.48,-98,Mumbai
JIO,4G,Download,0.86,-95,Mumbai
JIO,4G,Download,2.01,-97,Mumbai
JIO,4G,Download,0.03,-104,Mumbai
JIO,4G,Download,0.42,-97,Mumbai
JIO,4G,Download,0.28,-99,Mumbai
JIO,4G,Download,0.52,-90,Mumbai
JIO,4G,Download,0.51,-92,Mumbai
JIO,4G,Download,0.08,-103,Mumbai
JIO,4G,Download,0.14,-103,Mumbai
JIO,4G,Download,0.92,-86,Mumbai
JIO,4G,Download,1.95,-107,Mumbai
JIO,4G,Download,0.65,-107,Mumbai
JIO,4G,Upload,0.46,-98,Mumbai
JIO,4G,Upload,1.62,-98,Mumbai
JIO,4G,Upload,1.2,-95,Mumbai
JIO,4G,Upload,2.89,-96,Mumbai
JIO,4G,Upload,0.84,-98,Mumbai
JIO,4G,Upload,0.6,-100,Mumbai
JIO,4G,Upload,1.19,-97,Mumbai
JIO,4G,Upload,1.79,-97,Mumbai
JIO,4G,Upload,0.36,-97,Mumbai
JIO,4G,Upload,0.51,-96,Mumbai
JIO,4G,Upload,0.93,-101,Mumbai
JIO,4G,Upload,6.38,-97,Mumbai
JIO,4G,Upload,5.63,-97,Mumbai
JIO,4G,Upload,1.27,-109,Mumbai
JIO,4G,Upload,3.9,-97,Mumbai
JIO,4G,Upload,0.48,-104,Mumbai
JIO,4G,Upload,0.92,-88,Mumbai
JIO,4G,Upload,0.66,-89,Mumbai
JIO,4G,Upload,1.65,-101,Mumbai
JIO,4G,Upload,0.3,-105,Mumbai
JIO,4G,Upload,5.37,-83,Mumbai
JIO,4G,Upload,1.72,-104,Mumbai
JIO,4G,Upload,0.84,-110,Mumbai
AIRTEL,4G,Download,3.48,-88,Karnataka
AIRTEL,4G,Download,5.33,-94,Karnataka
AIRTEL,4G,Upload,8.11,-84,Karnataka
AIRTEL,4G,Upload,9.2,-94,Karnataka
JIO,4G,Download,21.47,-85,UP West
JIO,4G,Upload,5.82,-85,UP West
JIO,4G,Upload,5.46,-73,Tamil Nadu
JIO,4G,Download,17.45,-61,Madhya Pradesh
JIO,4G,Download,22.67,-61,Madhya Pradesh
JIO,4G,Download,10.39,-61,Madhya Pradesh
JIO,4G,Download,39.25,-61,Madhya Pradesh
JIO,4G,Download,21.25,-61,Madhya Pradesh
JIO,4G,Upload,5.3,-61,Madhya Pradesh
JIO,4G,Upload,5.15,-61,Madhya Pradesh
JIO,4G,Upload,4.9,-61,Madhya Pradesh
JIO,4G,Upload,5.54,-61,Madhya Pradesh
JIO,4G,Upload,5.57,-61,Madhya Pradesh
JIO,4G,Download,46.09,-77,Maharashtra
JIO,4G,Download,43.45,-77,Maharashtra
JIO,4G,Upload,0.72,-77,Maharashtra
JIO,4G,Upload,0.63,-77,Maharashtra
JIO,4G,Download,37.25,-76,Madhya Pradesh
JIO,4G,Download,40.18,-83,Madhya Pradesh
JIO,4G,Download,15.84,-88,Madhya Pradesh
JIO,4G,Download,6.32,-94,Madhya Pradesh
JIO,4G,Download,14.89,-92,Madhya Pradesh
JIO,4G,Download,8.08,-83,Madhya Pradesh
JIO,4G,Download,30.63,-88,Madhya Pradesh
JIO,4G,Download,1.21,-80,Madhya Pradesh
JIO,4G,Download,31.4,-84,Madhya Pradesh
JIO,4G,Download,27.88,-81,Madhya Pradesh
JIO,4G,Download,21.72,-83,Madhya Pradesh
JIO,4G,Download,30.95,-79,Madhya Pradesh
JIO,4G,Upload,9.3,-78,Madhya Pradesh
JIO,4G,Upload,7.47,-82,Madhya Pradesh
JIO,4G,Upload,6.82,-88,Madhya Pradesh
JIO,4G,Upload,2.32,-94,Madhya Pradesh
JIO,4G,Upload,1.86,-98,Madhya Pradesh
JIO,4G,Upload,7.56,-82,Madhya Pradesh
JIO,4G,Upload,5.56,-89,Madhya Pradesh
JIO,4G,Upload,2.09,-80,Madhya Pradesh
JIO,4G,Upload,9.22,-84,Madhya Pradesh
JIO,4G,Upload,3.12,-81,Madhya Pradesh
JIO,4G,Upload,5.53,-87,Madhya Pradesh
JIO,4G,Upload,0.38,-78,Madhya Pradesh
JIO,4G,Download,6.73,-102,Kerala
JIO,4G,Upload,2.36,-98,Kerala
JIO,4G,Download,26.06,-70,Maharashtra
JIO,4G,Download,20.0,-70,Maharashtra
JIO,4G,Download,24.95,-72,Maharashtra
JIO,4G,Upload,2.76,-70,Maharashtra
JIO,4G,Upload,3.19,-70,Maharashtra
JIO,4G,Upload,3.88,-72,Maharashtra
JIO,4G,Download,14.25,-100,Bihar
JIO,4G,Download,0.0,-84,Bihar
IDEA,4G,Download,1.39,-85,Punjab
IDEA,4G,Download,6.49,-100,Punjab
IDEA,4G,Upload,18.19,-89,Punjab
IDEA,4G,Upload,2.09,-100,Punjab
VODAFONE,4G,Download,2.49,-101,Tamil Nadu
VODAFONE,4G,Download,3.95,-100,Tamil Nadu
VODAFONE,4G,Download,3.33,-73,Tamil Nadu
VODAFONE,4G,Download,3.84,-100,Tamil Nadu
VODAFONE,4G,Download,7.37,-100,Tamil Nadu
VODAFONE,4G,Download,7.9,-96,Tamil Nadu
VODAFONE,4G,Download,3.92,-101,Tamil Nadu
VODAFONE,3G,Download,1.97,-85,Tamil Nadu
VODAFONE,3G,Download,0.42,-85,Tamil Nadu
VODAFONE,4G,Download,2.1,-101,Tamil Nadu
VODAFONE,4G,Download,1.97,-99,Tamil Nadu
VODAFONE,4G,Upload,5.31,-100,Tamil Nadu
VODAFONE,4G,Upload,6.91,-100,Tamil Nadu
VODAFONE,4G,Upload,8.98,-73,Tamil Nadu
VODAFONE,4G,Upload,5.87,-100,Tamil Nadu
VODAFONE,4G,Upload,6.12,-100,Tamil Nadu
VODAFONE,4G,Upload,8.09,-101,Tamil Nadu
VODAFONE,4G,Upload,7.92,-101,Tamil Nadu
VODAFONE,3G,Upload,1.37,-85,Tamil Nadu
VODAFONE,4G,Upload,0.03,na,Tamil Nadu
VODAFONE,4G,Upload,4.86,-101,Tamil Nadu
VODAFONE,4G,Upload,5.09,-102,Tamil Nadu
AIRTEL,3G,Download,1.4,-85,UP East
AIRTEL,3G,Upload,0.01,-85,UP East
JIO,4G,Download,26.27,-92,Tamil Nadu
JIO,4G,Upload,2.04,-98,Tamil Nadu
JIO,4G,Download,0.72,-103,West Bengal
JIO,4G,Download,0.73,-100,West Bengal
JIO,4G,Download,0.81,-100,West Bengal
JIO,4G,Download,0.1,-105,West Bengal
JIO,4G,Download,13.12,-109,West Bengal
JIO,4G,Download,10.46,-107,West Bengal
JIO,4G,Download,10.45,-107,West Bengal
JIO,4G,Download,11.43,-94,West Bengal
JIO,4G,Download,8.76,-110,West Bengal
JIO,4G,Download,10.24,-110,West Bengal
JIO,4G,Download,1.89,-109,West Bengal
JIO,4G,Download,1.3,-109,West Bengal
JIO,4G,Download,0.5,-103,West Bengal
JIO,4G,Download,0.26,-97,West Bengal
JIO,4G,Download,0.41,-97,West Bengal
JIO,4G,Download,19.38,-88,West Bengal
JIO,4G,Upload,0.58,-104,West Bengal
JIO,4G,Upload,0.7,-100,West Bengal
JIO,4G,Upload,0.43,-101,West Bengal
JIO,4G,Upload,1.46,-104,West Bengal
JIO,4G,Upload,1.62,-107,West Bengal
JIO,4G,Upload,1.71,-106,West Bengal
JIO,4G,Upload,2.6,-108,West Bengal
JIO,4G,Upload,6.31,-95,West Bengal
JIO,4G,Upload,0.8,-110,West Bengal
JIO,4G,Upload,0.71,-110,West Bengal
JIO,4G,Upload,0.12,-109,West Bengal
JIO,4G,Upload,0.07,-109,West Bengal
JIO,4G,Upload,0.03,-105,West Bengal
JIO,4G,Upload,8.59,-98,West Bengal
JIO,4G,Upload,8.35,-99,West Bengal
JIO,4G,Upload,3.02,-86,West Bengal
